CompanyName,ISIN,NSECode,BSECode,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
Astral Ltd.,INE006I01046,ASTRAL,532830.000000,12190030.000000,2023-12-31,3.000000,3.000000,13766000000.000000,11651000000.000000,2115000000.000000,75000000.000000,501000000.000000,0.000000,1539000000.000000,406000000.000000,1133000000.000000,1133000000.000000,269000000.000000,0.000000,4.211896,8.230423,False,-10.791246,8.753358,4.895911,31.913950,13764000000.000000,16.142098,13.467881,33.76395253550426,44.145779763048004,-39.65187625270079,-6.005753400925382,70.44529175876842,33.88614909778404
Carysil Ltd.,INE482D01024,CARYSIL,524091.000000,12200001.000000,2023-09-30,3.000000,2.000000,1648260000.000000,1306564000.000000,341696000.000000,47342000.000000,76651000.000000,0.000000,217703000.000000,61620000.000000,156083000.000000,156083000.000000,53632000.000000,0.000000,2.910259,9.469562,False,65.743320,18.178983,2.173516,-38.076987,1429228000.000000,-16.636064,279.022564,-16.605894575955617,1.7238988492890985,9.434455708311983,40.01951710313592,2765.8417458477397,127.74686950321161
Supreme Industries Ltd.,INE195A01028,SUPREMEIND,509930.000000,12200009.000000,2023-12-31,3.000000,3.000000,24698100000.000000,20702600000.000000,3995500000.000000,51600000.000000,772400000.000000,0.000000,3171500000.000000,818000000.000000,2353500000.000000,2353500000.000000,254100000.000000,0.000000,9.262102,9.529073,False,28.994245,6.503234,8.624951,245.351402,23213800000.000000,10.958262,64.290297,46.19441528933488,6.4908874397403835,-26.27857887642735,25.590239742096337,8.185590532140369,37.47079849743212
Nilkamal Ltd.,INE310A01015,NILKAMAL,523385.000000,12200013.000000,2023-12-31,3.000000,3.000000,8056411000.000000,7306654000.000000,749757000.000000,96934000.000000,293774000.000000,0.000000,359049000.000000,85900000.000000,273149000.000000,273149000.000000,149225000.000000,0.000000,1.830451,3.390455,False,-11.952177,6.419281,1.509767,1.178420,7818550000.000000,-3.471998,2123.568649,27.949112309726036,4.789780868952826,10637.402326428124,167540.6790509069,-101.4179842422715,-99.63084861056247
Mayur Uniquoters Ltd.,INE040D01038,MAYURUNIQ,522249.000000,12200057.000000,2023-12-31,3.000000,3.000000,1874074000.000000,1428973000.000000,445101000.000000,5845000.000000,74712000.000000,0.000000,364544000.000000,91550000.000000,272994000.000000,272994000.000000,219763000.000000,0.000000,1.242220,14.566874,False,2.778468,2.358802,1.475189,19.338725,2108183000.000000,0.280027,212.172723,7.457193159620412,4.4576496189263946,1090.5497221013015,738.7982553290171,-125.97818026724568,-97.97918394487846
Mold-Tek Packaging Ltd.,INE893J01029,MOLDTKPAC,533080.000000,12200107.000000,2022-03-31,3.000000,4.000000,1789752000.000000,1461416000.000000,328336000.000000,11292000.000000,68738000.000000,0.000000,248306000.000000,75140000.000000,173166000.000000,173166000.000000,156280000.000000,0.000000,1.108050,9.675419,False,-14.322140,10.846913,1.103092,2.517366,1604363000.000000,20.037275,360.219284,1156.3768310836804,50.80386183944675,-25.510204081632654,-81.12761994030572,207.6923076923077,40857.644779602
Insecticides (India) Ltd.,INE070I01018,INSECTICID,532851.000000,12210012.000000,2023-12-31,3.000000,3.000000,3591615000.000000,3319313000.000000,272302000.000000,27868000.000000,74181000.000000,0.000000,170253000.000000,47676000.000000,122577000.000000,122577000.000000,295978000.000000,0.000000,0.414142,3.412866,False,32.117182,0.631790,1.788984,-20.963882,6958141000.000000,19.454520,886.895180,-42.902611598538705,12.400674280660699,4535.896101020993,38.58745982762966,-96.43916687709962,-80.46985929434581
Cello World Ltd.,INE0LMW01024,CELLO,544012.000000,12270256.000000,2023-12-31,3.000000,3.000000,5315377000.000000,3949457000.000000,1365920000.000000,4912000.000000,147189000.000000,0.000000,1213819000.000000,307064000.000000,906755000.000000,906755000.000000,1061155000.000000,0.000000,0.854498,17.059091,False,,,0.888481,,4996465000.000000,,0.000000,,,,,,
Indraprastha Gas Ltd.,INE203G01027,IGL,532514.000000,12300008.000000,2023-12-31,3.000000,3.000000,39807600000.000000,33638600000.000000,6169000000.000000,17700000.000000,1019100000.000000,0.000000,5132200000.000000,1235200000.000000,3897000000.000000,3897000000.000000,1400000000.000000,0.000000,2.783571,9.789588,False,40.048875,5.687167,3.303643,29.500210,35201800000.000000,-11.397656,27.203174,14.52359360762649,12.024352879111687,13.284754383493738,84.98944733428527,62.79328300312825,338.25119254947106
Gandhar Oil Refinery (India) Ltd.,INE717W01049,GANDHAR,544029.000000,12300045.000000,2023-12-31,3.000000,3.000000,11043050000.000000,10174970000.000000,868080000.000000,160780000.000000,50050000.000000,0.000000,657250000.000000,148130000.000000,509120000.000000,509120000.000000,160000000.000000,0.000000,3.182000,4.610321,False,,,3.003500,,10032310000.000000,,0.000000,,,,,,
Navin Fluorine International Ltd.,INE048G01026,NAVINFLUOR,532504.000000,12310029.000000,2023-12-31,3.000000,3.000000,5137400000.000000,4261500000.000000,875900000.000000,176900000.000000,248800000.000000,521300000.000000,971500000.000000,191300000.000000,780200000.000000,780200000.000000,99100000.000000,0.000000,7.872856,15.186670,False,-26.783033,-10.420227,6.113017,4.791559,4949000000.000000,15.066264,744.728311,7.172427142163396,20.498856010085788,20.22813934956779,28.12058789475394,7429.292501081159,-92.5711900302104
Camlin Fine Sciences Ltd.,INE052I01032,CAMLINFINE,532834.000000,12310036.000000,2023-12-31,3.000000,3.000000,3875504000.000000,3625623000.000000,249881000.000000,141390000.000000,205791000.000000,0.000000,-97300000.000000,45473000.000000,-142773000.000000,-142773000.000000,167455000.000000,0.000000,-0.852605,-3.683985,False,-158.580338,-2.526977,-1.243880,-297.935324,4076403000.000000,-16.144342,-71.396960,-137.07202873603978,-1.7388994818899324,354.05452041720713,-7.1099586928644865,-97.83123306713493,-13.191816065056974
Tatva Chintan Pharma Chem Ltd.,INE0GK401011,TATVA,543321.000000,12310203.000000,2023-12-31,3.000000,3.000000,854160000.000000,732120000.000000,122040000.000000,3770000.000000,65830000.000000,0.000000,52440000.000000,17890000.000000,34550000.000000,34550000.000000,233920000.000000,0.000000,0.147700,4.044910,False,-71.833674,-30.059692,0.332635,3.667840,974250000.000000,6.312746,4447.233091,-22.423905667942247,5.136228366961252,-53.720197820755104,-11.816900590837745,44783.374689826305,800.0752856625006
Sumitomo Chemical India Ltd.,INE258G01013,SUMICHEM,542920.000000,12310215.000000,2023-12-31,3.000000,3.000000,5688890000.000000,4762030000.000000,926860000.000000,12170000.000000,161180000.000000,0.000000,753510000.000000,206260000.000000,547250000.000000,547250000.000000,4991460000.000000,0.000000,0.109637,9.619627,False,-39.519026,-25.812602,0.287383,-28.798551,9280470000.000000,-18.031821,-23.959884,-34.22898568542754,-18.386755288287652,25.247030262620594,20.40983457866573,-50.770795724250284,-96.84183875568316
Archean Chemical Industries Ltd.,INE128X01021,ACI,543657.000000,12310267.000000,2023-12-31,3.000000,3.000000,4218654000.000000,2671847000.000000,1546807000.000000,18950000.000000,176599000.000000,0.000000,1351258000.000000,335979000.000000,1015279000.000000,1015279000.000000,246794000.000000,0.000000,4.113872,24.066420,False,3.247137,13.283933,2.681796,,3016565000.000000,,92.039029,304.6320037749828,294.27099051347454,,,,
Sigachi Industries Ltd.,INE0D0K01022,SIGACHI,543389.000000,12310645.000000,2023-12-31,3.000000,3.000000,1126577000.000000,883600000.000000,242977000.000000,18361000.000000,28211000.000000,0.000000,196405000.000000,35349000.000000,161056000.000000,161056000.000000,307425000.000000,0.000000,0.523887,14.296049,False,63.926350,60.629098,0.491700,11.313127,1002832000.000000,18.431669,46.491392,41.01497633316359,62.926269984679394,23.38023738287979,28.237452083258695,144.62956188452634,-25.782633864857974
Zuari Agro Chemicals Ltd.,INE840M01016,ZUARI,534742.000000,12324327.500000,2023-12-31,3.000000,3.000000,8558600000.000000,7682400000.000000,876200000.000000,488000000.000000,241700000.000000,0.000000,146500000.000000,169000000.000000,-22500000.000000,-22500000.000000,420600000.000000,0.000000,-0.053495,-0.262893,False,-104.182156,-40.096449,1.061103,168.440423,16721000000.000000,230.330508,559.038774,-140.50313798391093,23.62067267981825,2986.916781480182,22.222892095848827,-90.45294113707448,-46.21749323472769
Hindustan Unilever Ltd.,INE030A01027,HINDUNILVR,500696.000000,12520002.000000,2023-12-31,3.000000,3.000000,157810000000.000000,119010000000.000000,38800000000.000000,910000000.000000,3130000000.000000,-300000000.000000,34460000000.000000,9370000000.000000,25090000000.000000,25090000000.000000,2350000000.000000,0.000000,10.676596,15.898866,False,1.128577,0.471128,11.314894,-0.411985,158060000000.000000,3.625516,6.026354,4.884734644763201,5.167643128880689,12.242114931160309,15.881309975318175,19.691923894749934,15.84143068195707
Trent Ltd.,INE849A01020,TRENT,500251.000000,12520005.000000,2023-12-31,3.000000,3.000000,35469500000.000000,28381000000.000000,7088500000.000000,988100000.000000,1645300000.000000,0.000000,4455100000.000000,1045500000.000000,3409600000.000000,3409600000.000000,355500000.000000,0.000000,9.590999,9.612766,False,170.667619,49.961526,5.701547,211.926747,30624700000.000000,51.408047,259.898334,177.07302439136518,51.9203232587403,-27.066004512184623,112.58576348472207,1356.7075436640655,34.362763359887985
Godrej Industries Ltd.,INE233A01035,GODREJIND,500164.000000,12520018.000000,2023-12-31,3.000000,3.000000,38437500000.000000,33107700000.000000,5329800000.000000,3476000000.000000,956100000.000000,0.000000,897700000.000000,512500000.000000,385200000.000000,385200000.000000,336700000.000000,0.000000,1.144045,1.002146,False,-86.486802,-7.574169,2.568627,-49.753007,42568700000.000000,-0.445518,35.476667,-40.3430111287118,3.8769299879957044,-16.748462994662468,42.50075322599382,781.77224540424,-65.66835695135681
Godrej Agrovet Ltd.,INE850D01014,GODREJAGRO,540743.000000,12520018.010000,2023-12-31,3.000000,3.000000,23535700000.000000,21861200000.000000,1674500000.000000,250600000.000000,530100000.000000,0.000000,893800000.000000,190500000.000000,703300000.000000,703300000.000000,1922100000.000000,0.000000,0.365902,2.988226,False,-35.800123,-2.013789,0.494303,45.237439,25821000000.000000,5.213618,-11.019853,-28.97915084953544,0.6039350384684182,26.86800470770678,23.087545008907124,-95.87171973242451,50.77652822276563
Godrej Properties Ltd.,INE484J01027,GODREJPROP,533150.000000,12520018.050000,2023-12-31,3.000000,3.000000,5483100000.000000,3720100000.000000,1763000000.000000,429700000.000000,141600000.000000,0.000000,1191700000.000000,319400000.000000,872300000.000000,872300000.000000,1390200000.000000,0.000000,0.627464,15.908884,False,-7.709528,35.525730,0.764422,,6051100000.000000,,104.562209,-10.17842217859504,37.71955999608145,548.6882077985697,88.62554107956791,-5.8000028540045045,274.88726961978165
Emami Ltd.,INE548C01032,EMAMILTD,531162.000000,12520109.000000,2023-12-31,3.000000,3.000000,10130300000.000000,6814500000.000000,3315800000.000000,27100000.000000,458100000.000000,-59000000.000000,2771600000.000000,154800000.000000,2616800000.000000,2616800000.000000,436500000.000000,0.000000,5.994960,25.831417,False,13.231573,2.369692,4.137686,0.145215,8759800000.000000,2.365204,63.589183,-14.502227762925198,4.140068869613972,48.09399726987974,5.109289082587137,556.4569389665453,1026.4313846618168
Godrej Consumer Products Ltd.,INE102D01028,GODREJCP,532424.000000,12520118.000000,2023-12-31,3.000000,3.000000,37297200000.000000,28189200000.000000,9108000000.000000,665900000.000000,538800000.000000,-68900000.000000,7834400000.000000,2023800000.000000,5810600000.000000,5810600000.000000,1022800000.000000,0.000000,5.681072,15.579186,False,6.344619,2.406598,4.231228,20.572194,36678800000.000000,6.879500,161.395558,10.601815637710926,7.65430298191379,808.5565454407689,-88.1807008384509,-88.79658322171522,955.7043533066305
Jyothy Labs Ltd.,INE668F01031,JYOTHYLAB,532926.000000,12520131.000000,2023-09-30,3.000000,2.000000,7455700000.000000,5969700000.000000,1486000000.000000,11700000.000000,123100000.000000,0.000000,1351200000.000000,311400000.000000,1039800000.000000,1039800000.000000,367200000.000000,0.000000,2.831699,13.946377,False,59.112471,12.193397,2.621187,101.655144,7040400000.000000,15.335092,94.851251,73.8353677940864,13.928711136565857,14.185086227835782,12.742893049899656,377.10100588698845,1625.1046221559584
Bajaj Consumer Care Ltd.,INE933K01021,BAJAJCON,533229.000000,12520177.000000,2023-12-31,3.000000,3.000000,2501623000.000000,2031000000.000000,470623000.000000,2439000.000000,25255000.000000,0.000000,442929000.000000,79441000.000000,363488000.000000,363488000.000000,142626000.000000,0.000000,2.548540,14.530087,False,12.867074,4.261009,2.613780,,2462482000.000000,,19.468075,-0.5744812457588189,-14.299652990820915,-11.511502828751661,28.013378561401524,193.69304720013588,-2.424907427938443
Bliss GVS Pharma Ltd.,INE416D01022,BLISSGVS,506197.000000,12530001.000000,2023-12-31,3.000000,3.000000,2061412000.000000,1570249000.000000,491163000.000000,21179000.000000,69535000.000000,0.000000,400449000.000000,109724000.000000,290725000.000000,290725000.000000,104691000.000000,0.000000,2.776982,14.103197,False,-2.904501,-2.470767,4.123066,167.671179,2244789000.000000,28.581518,281.453464,-7.487097539840379,2.910175672534799,1132.6466984033261,3.0883671577718284,242.16917619028723,868.1782929271271
Cipla Ltd.,INE059A01026,CIPLA,500087.000000,12540010.000000,2023-12-31,3.000000,3.000000,67884400000.000000,48562800000.000000,19321600000.000000,301000000.000000,2334300000.000000,-1948200000.000000,14738100000.000000,4053000000.000000,10685100000.000000,10685100000.000000,1614700000.000000,0.000000,6.617390,15.740141,False,32.200397,14.581916,7.158110,44.820364,68544700000.000000,15.172335,39.408996,39.19586943062585,14.564276362419529,3.450929770982805,6.043580490776566,115.55897335831511,210.88615951893078
Dr. Reddy's Laboratories Ltd.,INE089A01023,DRREDDY,500124.000000,12540015.000000,2023-12-31,3.000000,3.000000,74530000000.000000,52137000000.000000,22393000000.000000,394000000.000000,3735000000.000000,0.000000,18264000000.000000,4482000000.000000,13782000000.000000,13782000000.000000,834000000.000000,0.000000,16.525180,18.491882,False,11.200217,8.826750,17.721823,34.017055,72176000000.000000,13.259894,341.571968,44.363616919037035,12.65423792169571,40.34047682349443,16.976747514807723,3111.513333333334,50862.62666511631
GlaxoSmithKline Pharmaceuticals Ltd.,INE159A01016,GLAXO,500660.000000,12540022.000000,2023-12-31,3.000000,3.000000,8333700000.000000,5872000000.000000,2461700000.000000,3200000.000000,171100000.000000,-1633100000.000000,654300000.000000,197100000.000000,457200000.000000,457200000.000000,1694100000.000000,0.000000,0.269878,5.486159,False,-72.216821,0.926464,1.283927,12.454762,9852000000.000000,4.938009,-6.642036,26.066016819422604,1.964550563390789,-12.215174346541945,-4.2799629558440655,-0.6639461586939709,7.933166645585519
Sanofi India Ltd.,INE058A01010,SANOFI,500674.000000,12540026.000000,2023-09-30,3.000000,3.000000,7264016000.000000,5063210000.000000,2200806000.000000,3208000.000000,98797000.000000,0.000000,2098801000.000000,579327000.000000,1519474000.000000,1519474000.000000,230000000.000000,0.000000,6.606409,20.917823,False,,,5.343478,,7218000000.000000,,0.000000,,,,,,
J B Chemicals & Pharmaceuticals Ltd.,INE572A01036,JBCHEPHARM,506943.000000,12540030.000000,2023-12-31,3.000000,3.000000,8518600000.000000,6213900000.000000,2304700000.000000,124900000.000000,340300000.000000,0.000000,1839500000.000000,503800000.000000,1335700000.000000,1335700000.000000,155000000.000000,0.000000,8.617419,15.679807,False,25.647010,7.039103,9.715484,35.306568,8894000000.000000,9.696835,9.860545,25.9628197531317,12.951436902624708,466.25512325213833,941.6428122723352,-1033.7004075896134,144.68239059227096
Max Financial Services Ltd.,INE180A01020,MFSL,500271.000000,12540033.000000,2023-12-31,3.000000,3.000000,123591900000.000000,121469700000.000000,2122200000.000000,141500000.000000,7600000.000000,0.000000,1979700000.000000,267600000.000000,1712100000.000000,1712100000.000000,687100000.000000,0.000000,2.491777,1.385285,False,-36.149081,38.893053,2.478824,177.695886,101891400000.000000,9.295164,68.116581,-8.48230047740655,36.75375928201844,122.33859284414939,-4.772270362815155,178.84191230660062,11918.793863726807
Piramal Enterprises Ltd.,INE140A01024,PEL,500302.000000,12540035.000000,2023-12-31,3.000000,3.000000,25462000000.000000,11234600000.000000,14227400000.000000,11025600000.000000,413800000.000000,-35398000000.000000,-34079100000.000000,-9575100000.000000,-24504000000.000000,-24504000000.000000,449300000.000000,0.000000,-54.538170,-96.237530,False,-174.560671,-22.540332,-0.500556,98.601590,22052100000.000000,12.727542,2480.471211,-213.0324601810323,-26.59987802844263,12746.98667605712,9405.915430103152,101.7542978328525,-98.93340239584856
